state,district,market
Gujarat,Banaskanth,Banaskantha APMC
Gujarat,Banaskanth,Bhabhar APMC
Gujarat,Banaskanth,Danta APMC
Gujarat,Banaskanth,Deesa APMC
Gujarat,Banaskanth,Deesa(Bhildi) APMC
Gujarat,Banaskanth,Deesa(Deesa Veg Yard) APMC
Gujarat,Banaskanth,Dhanera APMC
Gujarat,Banaskanth,Dhanera(Samarwada) APMC
Gujarat,Banaskanth,"Dhanera(Veg,Yard Dhanera) APMC"
Gujarat,Banaskanth,Diyodar APMC
Gujarat,Banaskanth,Lakhani APMC
Gujarat,Banaskanth,Palanpur APMC
Gujarat,Banaskanth,"Palanpur(Veg,Yard Palanpur) APMC"
Gujarat,Banaskanth,Panthawada APMC
Gujarat,Banaskanth,Thara APMC
Gujarat,Banaskanth,Thara(Shihori) APMC
Gujarat,Banaskanth,Tharad APMC
Gujarat,Banaskanth,Tharad(Rah) APMC
Gujarat,Banaskanth,Vadgam APMC
Gujarat,Banaskanth,Vav APMC
Gujarat,Bharuch,Amod APMC
Gujarat,Bharuch,Ankleshwar APMC
Gujarat,Bharuch,Baruch Vagara APMC
Gujarat,Bharuch,Bharuch APMC
Gujarat,Bharuch,Hasot APMC
Gujarat,Bharuch,Hasot(Elav) APMC
Gujarat,Bharuch,Jambusar APMC
Gujarat,Bharuch,Jambusar(Kaavi) APMC
Gujarat,Bharuch,Jhagadiya APMC
Gujarat,Bharuch,Valia APMC
Gujarat,Bharuch,Valia(Nethrang) APMC
Gujarat,Bhavnagar,Bhavnagar APMC
Gujarat,Bhavnagar,Gariyadar APMC
Gujarat,Bhavnagar,Mahuva(Station Road) APMC
Gujarat,Bhavnagar,Palitana APMC
Gujarat,Bhavnagar,Taleja APMC
Gujarat,Botad,Botad APMC
Gujarat,Botad,Botad(Bhabarkot) APMC
Gujarat,Botad,Botad(Haddad) APMC
Gujarat,Botad,Gadada APMC
Gujarat,Chhota Udaipur,Bodeliu APMC
Gujarat,Chhota Udaipur,Chachack APMC
Gujarat,Chhota Udaipur,Hadad APMC
Gujarat,Chhota Udaipur,Jetpur-Pavi APMC
Gujarat,Chhota Udaipur,Kalediya APMC
Gujarat,Chhota Udaipur,Modasar APMC
Gujarat,Chhota Udaipur,Panvad APMC
Gujarat,Chhota Udaipur,Tejgarh APMC
Gujarat,Chhota Udaipur,Thalkala APMC
Gujarat,Dahod,Dahod APMC
Gujarat,Dahod,Dahod(Garbada) APMC
Gujarat,Dahod,Dahod(Himalaya) APMC
Gujarat,Dahod,Dahod(Jesavada) APMC
Gujarat,Dahod,Dahod(Veg. Market) APMC
Gujarat,Dahod,Davgadbaria(Piplod) APMC
Gujarat,Dahod,Devgadhbaria APMC
Gujarat,Dahod,Jhalod APMC
Gujarat,Dahod,Limkheda APMC
Gujarat,Dahod,Zalod(Sanjeli) APMC
Gujarat,Dahod,Zalod(Zalod) APMC
Gujarat,Dang,Vaghai APMC
Gujarat,Devbhumi Dwarka,Bhanvad APMC
Gujarat,Devbhumi Dwarka,Jam Khambalia APMC
Gujarat,Gandhinagar,Dehgam APMC
Gujarat,Gandhinagar,Dehgam(Rekhiyal) APMC
Gujarat,Gandhinagar,Kalol APMC
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol) APMC"
Gujarat,Gandhinagar,Mansa APMC
Gujarat,Gandhinagar,Mansa(Manas Veg Yard) APMC
Gujarat,Gandhinagar,Radheja APMC
Gujarat,Gandhinagar,Randheja(Chiloda) APMC
Gujarat,Gandhinagar,Randheja(Veg.Market Gandhinagar) APMC
Gujarat,Gir Somnath,Kodinar APMC
Gujarat,Gir Somnath,Talalagir APMC
Gujarat,Gir Somnath,Una APMC
Gujarat,Gir Somnath,Veraval APMC
Gujarat,Jamnagar,Bhatiya APMC
Gujarat,Jamnagar,Dhrol APMC
Gujarat,Jamnagar,Jam Jodhpur APMC
Gujarat,Jamnagar,Jamnagar APMC
Gujarat,Jamnagar,Jodiya APMC
Gujarat,Jamnagar,Kalawad APMC
Gujarat,Jamnagar,Lalpur APMC
Gujarat,Junagarh,Bhesan APMC
Gujarat,Junagarh,Junagadh APMC
Gujarat,Junagarh,"Junagadh(Veg,Yard, Junagadh) APMC"
Gujarat,Junagarh,Keshod APMC
Gujarat,Junagarh,Kodinar(Dollasa) APMC
Gujarat,Junagarh,Malia Hatina APMC
Gujarat,Junagarh,Manavdar APMC
Gujarat,Junagarh,Mangrol APMC
Gujarat,Junagarh,Talala APMC
Gujarat,Junagarh,Vanthli APMC
Gujarat,Junagarh,Visavadar APMC
Gujarat,Kachchh,Abadasa APMC
Gujarat,Kachchh,Anjar APMC
Gujarat,Kachchh,"Anjar(Veg,Sub Yard) APMC"
Gujarat,Kachchh,Bachau APMC
Gujarat,Kachchh,Bhuj APMC
Gujarat,Kachchh,K.Mandvi APMC
Gujarat,Kachchh,Mundra APMC
Gujarat,Kachchh,Nakhatrana APMC
Gujarat,Kachchh,Rapar APMC
Gujarat,Kheda,Balasinor APMC
Gujarat,Kheda,Kapadanj(Moti Jaher) APMC
Gujarat,Kheda,Kapadvanj APMC
Gujarat,Kheda,Kathlal APMC
Gujarat,Kheda,Kheda APMC
Gujarat,Kheda,Kheda(Nayaka) APMC
Gujarat,Kheda,Matar APMC
Gujarat,Kheda,Matar(Limbasi) APMC
Gujarat,Kheda,Mehmadabad APMC
Gujarat,Kheda,"Mehmadabad(Veg ,market) APMC"
Gujarat,Kheda,Nadiad APMC
Gujarat,Kheda,Nadiyad(Chaklasi) APMC
Gujarat,Kheda,Nadiyad(Piplag) APMC
Gujarat,Kheda,Thasara APMC
Gujarat,Kheda,Thasara(Dokar) APMC
Gujarat,Kheda,Virpur APMC
Gujarat,Mahisagar,
Gujarat,Mehsana,Becharaji APMC
Gujarat,Mehsana,Kadi APMC
Gujarat,Mehsana,Kadi(Kadi cotton Yard) APMC
Gujarat,Mehsana,Mehsana APMC
Gujarat,Mehsana,Mehsana(Jornang) APMC
Gujarat,Mehsana,Mehsana(Mehsana Veg) APMC
Gujarat,Mehsana,Unava APMC
Gujarat,Mehsana,Unjha APMC
Gujarat,Mehsana,Vadnagar APMC
Gujarat,Mehsana,Vadnagar(Kheralu) APMC
Gujarat,Mehsana,Vijapur APMC
Gujarat,Mehsana,Vijapur(Gojjariya) APMC
Gujarat,Mehsana,Vijapur(Kukarvada) APMC
Gujarat,Mehsana,Vijapur(Ladol) APMC
Gujarat,Mehsana,Vijapur(veg) APMC
Gujarat,Mehsana,Visnagar APMC
Gujarat,Morbi,APMC HALVAD
Gujarat,Morbi,Morbi APMC
Gujarat,Morbi,Vankaner APMC
Gujarat,Morbi,Vankaner(Sub yard) APMC
Gujarat,Narmada,Dediyapada APMC
Gujarat,Narmada,Garudeshwal APMC
Gujarat,Narmada,Rajpipla APMC
Gujarat,Narmada,Selemba APMC
Gujarat,Narmada,Selemba(Navgam Javli) APMC
Gujarat,Narmada,Tilakwada APMC
Gujarat,Navsari,Bilimora APMC
Gujarat,Navsari,Bilimora(Gandevi) APMC
Gujarat,Navsari,Chikhali APMC
Gujarat,Navsari,Navsari APMC
Gujarat,Navsari,Vansda APMC
Gujarat,Navsari,Vansda(Limzar) APMC
Gujarat,Panchmahals,Derol APMC
Gujarat,Panchmahals,Derol(Adadara) APMC
Gujarat,Panchmahals,Derol(Vejalpur) APMC
Gujarat,Panchmahals,Godhra APMC
Gujarat,Panchmahals,Godhra Kakanpur APMC
Gujarat,Panchmahals,Godhra(Timbaroad) APMC
Gujarat,Panchmahals,Gogamba APMC
Gujarat,Panchmahals,Gogamba(Similiya) APMC
Gujarat,Panchmahals,Halol APMC
Gujarat,Panchmahals,Khanpur APMC
Gujarat,Panchmahals,Lunavada APMC
Gujarat,Panchmahals,Lunavada(Kobamba) APMC
Gujarat,Panchmahals,Morva Hafad APMC
Gujarat,Panchmahals,Santrampur APMC
Gujarat,Panchmahals,Santrampur(Fathaepura) APMC
Gujarat,Panchmahals,Shehra APMC
Gujarat,Patan,Chansama APMC
Gujarat,Patan,Harij APMC
Gujarat,Patan,Patan APMC
Gujarat,Patan,"Patan(Veg,Yard Patan) APMC"
Gujarat,Patan,Radhanpur APMC
Gujarat,Patan,Sami APMC
Gujarat,Patan,Siddhpur APMC
Gujarat,Patan,Varahi APMC
Gujarat,Porbandar,Kutiyana APMC
Gujarat,Porbandar,Porbandar APMC
Gujarat,Rajkot,Dhoraji APMC
Gujarat,Rajkot,Gondal APMC
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC
Gujarat,Rajkot,Jamkandorna APMC
Gujarat,Rajkot,Jasdan APMC
Gujarat,Rajkot,Jasdan(Vichhiya) APMC
Gujarat,Rajkot,Jetpur(Dist.Rajkot) APMC
Gujarat,Rajkot,Rajkot APMC
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC
Gujarat,Rajkot,Upleta APMC
Gujarat,Sabarkantha,APMCKHEDBRAHMA
Gujarat,Sabarkantha,Bayad APMC
Gujarat,Sabarkantha,Bayad(Demai) APMC
Gujarat,Sabarkantha,Bayad(Sadamba) APMC
Gujarat,Sabarkantha,Bhiloda APMC
Gujarat,Sabarkantha,Dhansura APMC
Gujarat,Sabarkantha,Himatnagar APMC
Gujarat,Sabarkantha,Himatnagar(Gambhoi) APMC
Gujarat,Sabarkantha,Himatnagar(Veg.Market Himatnagar) APMC
Gujarat,Sabarkantha,Idar APMC
Gujarat,Sabarkantha,Idar(Jadar) APMC
Gujarat,Sabarkantha,Khedbrahma(Lambadia) APMC
Gujarat,Sabarkantha,Khedbrahma(Posina) APMC
Gujarat,Sabarkantha,Malpur APMC
Gujarat,Sabarkantha,Meghraj APMC
Gujarat,Sabarkantha,Meghraj(Radlavada) APMC
Gujarat,Sabarkantha,Modasa APMC
Gujarat,Sabarkantha,Modasa(Tintoi) APMC
Gujarat,Sabarkantha,Prantij APMC
Gujarat,Sabarkantha,Prantij(Salala) APMC
Gujarat,Sabarkantha,Talod APMC
Gujarat,Sabarkantha,Talod(Harsol) APMC
Gujarat,Sabarkantha,Vadali APMC
Gujarat,Sabarkantha,Vijaynagar(Kundlakap) APMC
Gujarat,Surat,Bardoli APMC
Gujarat,Surat,Bardoli(Kadod) APMC
Gujarat,Surat,Bardoli(Madhi) APMC
Gujarat,Surat,Kosamba APMC
Gujarat,Surat,Kosamba(Vankal) APMC
Gujarat,Surat,Kosamba(Zangvav) APMC
Gujarat,Surat,Mahuva APMC
Gujarat,Surat,Mahuva(Anaval) APMC
Gujarat,Surat,Mandvi APMC
Gujarat,Surat,Mandvi(Amba Paradi) APMC
Gujarat,Surat,Nizar APMC
Gujarat,Surat,Nizar(Kukarmuda) APMC
Gujarat,Surat,Nizar(Pumkitalov) APMC
Gujarat,Surat,S.Mandvi APMC
Gujarat,Surat,Songadh APMC
Gujarat,Surat,Songadh(Badarpada) APMC
Gujarat,Surat,Songadh(Umrada) APMC
Gujarat,Surat,Surat APMC
Gujarat,Surat,Uchhal APMC
Gujarat,Surat,Uchhal(Karod) APMC
Gujarat,Surat,Valod APMC
Gujarat,Surat,Valod(Buhari) APMC
Gujarat,Surat,Vyara(Paati) APMC
Gujarat,Surat,Vyra APMC
Gujarat,Surendranagar,"Chotial(Veg,Yard) APMC"
Gujarat,Surendranagar,Chotila APMC
Gujarat,Surendranagar,"Chotila(Veg,Yard Chotila) APMC"
Gujarat,Surendranagar,Dasada Patadi APMC
Gujarat,Surendranagar,Dhragradhra APMC
Gujarat,Surendranagar,Lakhtar APMC
Gujarat,Surendranagar,Limdi APMC
Gujarat,Surendranagar,Muli APMC
Gujarat,Surendranagar,Sayala APMC
Gujarat,Surendranagar,Vadhvan APMC
Gujarat,Tapi,
Gujarat,The Dangs,Ahwa-Dang APMC
Gujarat,Vadodara(Baroda),Chhota Udaipur APMC
Gujarat,Vadodara(Baroda),Dabhoi(Kayavarohan) APMC
Gujarat,Vadodara(Baroda),Daboi APMC
Gujarat,Vadodara(Baroda),Karjan APMC
Gujarat,Vadodara(Baroda),Kawant APMC
Gujarat,Vadodara(Baroda),Nasvadi APMC
Gujarat,Vadodara(Baroda),Padra APMC
Gujarat,Vadodara(Baroda),Savli APMC
Gujarat,Vadodara(Baroda),Savli(Desar) APMC
Gujarat,Vadodara(Baroda),Savli(Samlaya) APMC
Gujarat,Vadodara(Baroda),Shinor APMC
Gujarat,Vadodara(Baroda),Vadodara APMC
Gujarat,Vadodara(Baroda),Vadodara(Navapura) APMC
Gujarat,Vadodara(Baroda),Vadodara(Sayajipura) APMC
Gujarat,Vadodara(Baroda),Vagodiya APMC
Gujarat,Valsad,Chikli(Khorgam) APMC
Gujarat,Valsad,Dharampur(veg) APMC
Gujarat,Valsad,Pardi APMC
Gujarat,Valsad,Pardi(Motavagachiya) APMC
Gujarat,Valsad,Pardi(Rohinee) APMC
Gujarat,Valsad,Pardi(Ugvada) APMC
Gujarat,Valsad,Pardi(Vapi) APMC
Gujarat,Valsad,Valsad APMC
Gujarat,Valsad,Valsad(Dungari) APMC
Haryana,Ambala,Ambala Cantt. APMC
Haryana,Ambala,Ambala City APMC
Haryana,Ambala,Ambala City(Subji Mandi) APMC
Haryana,Ambala,Barara APMC
Haryana,Ambala,Mullana APMC
Haryana,Ambala,Mullana(saha) APMC
Haryana,Ambala,Naneola APMC
Haryana,Ambala,Naraingarh APMC
Haryana,Ambala,Shahzadpur APMC
Haryana,Bhiwani,Behal APMC
Haryana,Bhiwani,Bhiwani APMC
Haryana,Bhiwani,Ch. Dadri APMC
Haryana,Bhiwani,Jui APMC
Haryana,Bhiwani,Loharu APMC
Haryana,Bhiwani,Siwani APMC
Haryana,Bhiwani,Tosham APMC
Haryana,Faridabad,Ballabhgarh APMC
Haryana,Faridabad,Faridabad APMC
Haryana,Faridabad,"New Grain Market , Faridabad APMC"
Haryana,Fatehabad,Bhattu Kalan APMC
Haryana,Fatehabad,Bhuna APMC
Haryana,Fatehabad,Dharsul APMC
Haryana,Fatehabad,Fatehabad APMC
Haryana,Fatehabad,Jakhal APMC
Haryana,Fatehabad,Ratia APMC
Haryana,Fatehabad,Tohana APMC
Haryana,Fatehabad,Tohana(New Veg Market) APMC
Haryana,Gurgaon,Farukh Nagar APMC
Haryana,Gurgaon,Gurgaon APMC
Haryana,Gurgaon,Pataudi APMC
Haryana,Gurgaon,Sohna APMC
Haryana,Hissar,Adampur APMC
Haryana,Hissar,Adampur(Agroha) APMC
Haryana,Hissar,Barwala(Hisar) APMC
Haryana,Hissar,Bass APMC
Haryana,Hissar,Hansi APMC
Haryana,Hissar,Hansi(Sisai) APMC
Haryana,Hissar,Hissar APMC
Haryana,Hissar,Narnaund APMC
Haryana,Hissar,Uklana APMC
Haryana,Jhajar,Bahadurgarh APMC
Haryana,Jhajar,Beri APMC
Haryana,Jhajar,Jhajjar APMC
Haryana,Jind,Jind APMC
Haryana,Jind,Jullana APMC
Haryana,Jind,Narwana APMC
Haryana,Jind,"New Grain Market , Jind APMC"
Haryana,Jind,Pillukhera APMC
Haryana,Jind,Safidon APMC
Haryana,Jind,Uchana APMC
Haryana,Kaithal,Cheeka APMC
Haryana,Kaithal,Dhand APMC
Haryana,Kaithal,Kaithal APMC
Haryana,Kaithal,Kalayat APMC
Haryana,Kaithal,Pai APMC
Haryana,Kaithal,Pai(Rajaund) APMC
Haryana,Kaithal,Pundri APMC
Haryana,Kaithal,Siwan APMC
Haryana,Karnal,Asandh APMC
Haryana,Karnal,Gharaunda APMC
Haryana,Karnal,Indri APMC
Haryana,Karnal,Jundla APMC
Haryana,Karnal,Kunjpura APMC
Haryana,Karnal,"New Grain Market(main), Karnal APMC"
Haryana,Karnal,Nigdu APMC
Haryana,Karnal,Nilokheri APMC
Haryana,Karnal,Nissing APMC
Haryana,Karnal,Tarori APMC
Haryana,Kurukshetra,Babain APMC
Haryana,Kurukshetra,Iamailabad APMC
Haryana,Kurukshetra,Ladwa APMC
Haryana,Kurukshetra,Pehowa APMC
Haryana,Kurukshetra,Pehowa(Gumthala Gahru) APMC
Haryana,Kurukshetra,Pipli APMC
Haryana,Kurukshetra,Shahabad APMC
Haryana,Kurukshetra,Thanesar APMC
Haryana,Mahendragarh-Narnaul,Ateli APMC
Haryana,Mahendragarh-Narnaul,Khanina APMC
Haryana,Mahendragarh-Narnaul,Mohindergarh APMC
Haryana,Mahendragarh-Narnaul,Narnaul APMC
Haryana,Mewat,FerozpurZirkha(Nagina) APMC
Haryana,Mewat,Hathin APMC
Haryana,Mewat,Nuh APMC
Haryana,Mewat,Punhana APMC
Haryana,Mewat,Tauru APMC
Haryana,Palwal,Hassanpur APMC
Haryana,Palwal,Hodal APMC
Haryana,Palwal,Palwal APMC
Haryana,Panchkula,Barwala APMC
Haryana,Panchkula,"New Grain Market , Panchkula APMC"
Haryana,Panchkula,Panchkul(Kalka) APMC
Haryana,Panchkula,Raipur Rai APMC
Haryana,Panipat,Bapauli APMC
Haryana,Panipat,Israna APMC
Haryana,Panipat,Madlauda APMC
Haryana,Panipat,Panipat APMC
Haryana,Panipat,Panipat(Baharpur) APMC
Haryana,Panipat,Samalkha APMC
Haryana,Rewari,Kosli APMC
Haryana,Rewari,Rewari APMC
Haryana,Rohtak,Meham APMC
Haryana,Rohtak,Rohtak APMC
Haryana,Rohtak,Rohtak(Kalanaur) APMC
Haryana,Rohtak,Sampla APMC
Haryana,Sirsa,Dabwali APMC
Haryana,Sirsa,Dabwali(Chautala) APMC
Haryana,Sirsa,Ding APMC
Haryana,Sirsa,Ellanabad APMC
Haryana,Sirsa,Kalawali(Odhan) APMC
Haryana,Sirsa,"New Grain Market , Sirsa APMC"
Haryana,Sirsa,Rania APMC
Haryana,Sirsa,Rania(Jiwan nagar) APMC
Haryana,Sirsa,Sirsa APMC
Haryana,Sirsa,Sirsa(Malekan) APMC
Haryana,Sirsa,kalanwali APMC
Haryana,Sonipat,Ganaur APMC
Haryana,Sonipat,Gohana APMC
Haryana,Sonipat,"New Grain Market , Sonipat APMC"
Haryana,Sonipat,Sonepat APMC
Haryana,Sonipat,Sonepat(Kharkhoda) APMC
Haryana,Yamuna Nagar,Bilaspur APMC
Haryana,Yamuna Nagar,Chhachhrauli(Khizrabad) APMC
Haryana,Yamuna Nagar,Chhachrauli APMC
Haryana,Yamuna Nagar,Jagadhri APMC
Haryana,Yamuna Nagar,Mustafabad APMC
Haryana,Yamuna Nagar,Radaur APMC
Haryana,Yamuna Nagar,Sadhaura APMC
Haryana,Yamuna Nagar,Yamuna Nagar APMC
Himachal Pradesh,Bilaspur,PMY Bilaspur
Himachal Pradesh,Bilaspur,SMY Namhol
Himachal Pradesh,Chamba,PMY Chamba
Himachal Pradesh,Hamirpur,PMY Hamirpur
Himachal Pradesh,Hamirpur,SMY Jahu
Himachal Pradesh,Hamirpur,SMY Nadaun
Himachal Pradesh,Kangra,PMY Kangra
Himachal Pradesh,Kangra,SMY Baijnath
Himachal Pradesh,Kangra,SMY Dharamshala
Himachal Pradesh,Kangra,SMY Jaisinghpur
Himachal Pradesh,Kangra,SMY Jassur
Himachal Pradesh,Kangra,SMY Jwalaji
Himachal Pradesh,Kangra,SMY Nagrota Bagwan
Himachal Pradesh,Kangra,SMY Palampur
Himachal Pradesh,Kangra (At Dharmashala),
Himachal Pradesh,Kinnaur (At Kalpa),
Himachal Pradesh,Kullu,PMY Kullu
Himachal Pradesh,Kullu,SMY Bandrol
Himachal Pradesh,Kullu,SMY Banjar
Himachal Pradesh,Kullu,SMY Bhuntar
Himachal Pradesh,Kullu,SMY Chauri Bihal
Himachal Pradesh,Kullu,SMY Khegsu
Himachal Pradesh,Kullu,SMY Patli Kulh
Himachal Pradesh,Kullu,SMY Shatt
Himachal Pradesh,Lahul & Spiti,
Himachal Pradesh,Mandi,PMY Kangni Mandi
Himachal Pradesh,Mandi,SMY Chail Chowk
Himachal Pradesh,Mandi,SMY Dhanotu
Himachal Pradesh,Mandi,SMY Jogindernagar
Himachal Pradesh,Mandi,SMY Takoli
Himachal Pradesh,Shimla,PMY Dhalli Shimla
Himachal Pradesh,Shimla,SMY Bhattakufar
Himachal Pradesh,Shimla,SMY Kharapather
Himachal Pradesh,Shimla,SMY Mehndli
Himachal Pradesh,Shimla,SMY Nerwa
Himachal Pradesh,Shimla,SMY Parala
Himachal Pradesh,Shimla,SMY Rampur
Himachal Pradesh,Shimla,SMY Rohroo
Himachal Pradesh,Shimla,SMY Theog
Himachal Pradesh,Sirmore,PMY Paonta Sahib
Himachal Pradesh,Sirmore,SMY Nahan
Himachal Pradesh,Sirmore,SMY Rajgarh
Himachal Pradesh,Solan,PMY Kather Solan
Himachal Pradesh,Solan,SMY Dharampur
Himachal Pradesh,Solan,SMY Nalagarh
Himachal Pradesh,Solan,SMY Parwanoo
Himachal Pradesh,Solan,SMY Wakhnaghat
Himachal Pradesh,Una,PMY Una
Himachal Pradesh,Una,SMY Santoshgarh
Himachal Pradesh,Una,SMY Takarla
Jammu and Kashmir,Budgam,Zaloosa-Chararishrief (F&V) APMC
Jammu and Kashmir,Anantnag,Batingoo APMC
Jammu and Kashmir,Anantnag,Jablipora APMC
Jammu and Kashmir,Bandipora,
Jammu and Kashmir,Baramulla,Kanispora Baramulla (F&V) APMC
Jammu and Kashmir,Baramulla,Nowpora APMC
Jammu and Kashmir,Doda,
Jammu and Kashmir,Ganderbal,Ganderbal APMC
Jammu and Kashmir,Jammu,Akhnoor APMC
Jammu and Kashmir,Jammu,Narwal Jammu (F&V) APMC
Jammu and Kashmir,Kargil,
Jammu and Kashmir,Kathua,Kathua APMC
Jammu and Kashmir,Kishtwar,
Jammu and Kashmir,Kulgam,Kulgam APMC
Jammu and Kashmir,Kupwara,Bumhama-Kupwara (F&V) APMC
Jammu and Kashmir,Kupwara,HandwaraFV APMC
Jammu and Kashmir,Leh,
Jammu and Kashmir,Poonch,
Jammu and Kashmir,Pulwama,Pachar APMC
Jammu and Kashmir,Pulwama,Prichoo APMC
Jammu and Kashmir,Rajouri,Rajouri (F&V) APMC
Jammu and Kashmir,Ramban,Batote APMC
Jammu and Kashmir,Samba,
Jammu and Kashmir,Shopian,Shopian APMC
Jammu and Kashmir,Srinagar,Parimpore APMC
Jammu and Kashmir,Udhampur,Udhampur APMC
Jharkhand,Bokaro,Bermo APMC
Jharkhand,Bokaro,Bokaro (Chas) APMC
Jharkhand,Chatra,Chatra APMC
Jharkhand,Deogarh,Deoghar APMC
Jharkhand,Deogarh,Madhupur APMC
Jharkhand,Dhanbad,Dhanbad APMC
Jharkhand,Dumka,Dumka APMC
Jharkhand,East Singhbhum,Chakulia APMC
Jharkhand,East Singhbhum,Jamshedpur APMC
Jharkhand,Garhwa,Gadhwah APMC
Jharkhand,Giridih,Giridih APMC
Jharkhand,Godda,Godda APMC
Jharkhand,Gumla,Gumla APMC
Jharkhand,Hazaribagh,Hazaribagh APMC
Jharkhand,Hazaribagh,Ramgarh APMC
Jharkhand,Jamtara,Jamtara APMC
Jharkhand,Koderma,Koderma APMC
Jharkhand,Latehar,Latehar APMC
Jharkhand,Lohardaga,Lohardaga APMC
Jharkhand,Pakur,Pakur APMC
Jharkhand,Palamu,Daltenganj APMC
Jharkhand,Ranchi,Khunti APMC
Jharkhand,Ranchi,Pandara APMC
Jharkhand,Ranchi,Ranchi APMC
Jharkhand,Sahebgang,Sahebganj APMC
Jharkhand,Saraikela(Kharsanwa),Saraikela APMC
Jharkhand,Simdega,Barhmba APMC
Jharkhand,Simdega,Simdega APMC
Jharkhand,West Singbhum,Chaibasa APMC
Karnataka,Yadgiri,Shahapur APMC
Karnataka,Yadgiri,Shorapur APMC
Karnataka,Yadgiri,Yadgir APMC
Karnataka,Bagalkot,Badami APMC
Karnataka,Bagalkot,Bagalakot APMC
Karnataka,Bagalkot,Bagalkot(Bigali) APMC
Karnataka,Bagalkot,Bagalkot(Bilagi) APMC
Karnataka,Bagalkot,Hungund APMC
Karnataka,Bagalkot,Jamakhandi APMC
Karnataka,Bagalkot,Mhalingapur APMC
Karnataka,Bagalkot,Mudhol APMC
Karnataka,Bangalore,Bangalore APMC
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore APMC"
Karnataka,Bangalore,Channapatana APMC
Karnataka,Bangalore,Doddaballa Pur APMC
Karnataka,Bangalore,Hoskote APMC
Karnataka,Bangalore,Kanakapura APMC
Karnataka,Bangalore,Ramanagara APMC
Karnataka,Belgaum,Athani APMC
Karnataka,Belgaum,Bailahongal APMC
Karnataka,Belgaum,Belagavi APMC
Karnataka,Belgaum,Belgaum APMC
Karnataka,Belgaum,Gokak APMC
Karnataka,Belgaum,Kudchi APMC
Karnataka,Belgaum,Nandagada APMC
Karnataka,Belgaum,Nippani APMC
Karnataka,Belgaum,Ramdurga APMC
Karnataka,Belgaum,Sankeshwar APMC
Karnataka,Belgaum,Soundati APMC
Karnataka,Belgaum,Yeragatti APMC
Karnataka,Bellary,Bellary APMC
Karnataka,Bellary,H.B. Halli APMC
Karnataka,Bellary,Hoovinahadagali APMC
Karnataka,Bellary,Hospet APMC
Karnataka,Bellary,Hospet(Kampli) APMC
Karnataka,Bellary,Kottur APMC
Karnataka,Bellary,Sandur APMC
Karnataka,Bellary,Sirguppa APMC
Karnataka,Bidar,Aurad APMC
Karnataka,Bidar,Basava Kalayana APMC
Karnataka,Bidar,Bhalki APMC
Karnataka,Bidar,Bidar APMC
Karnataka,Bidar,Humanabad APMC
Karnataka,Bijapur,Bijapur APMC
Karnataka,Bijapur,Sindagi APMC
Karnataka,Bijapur,Sindagi(Devarayipparagi) APMC
Karnataka,Bijapur,Sindagi(Indi) APMC
Karnataka,Bijapur,Sindagi(chadachan) APMC
Karnataka,Bijapur,Talikot APMC
Karnataka,Chamrajnagar,Chamaraj Nagar APMC
Karnataka,Chamrajnagar,Gundlupet APMC
Karnataka,Chamrajnagar,Hanuru APMC
Karnataka,Chamrajnagar,Kollegal APMC
Karnataka,Chikmagalur,Bagepalli APMC
Karnataka,Chikmagalur,Chikkamagalore APMC
Karnataka,Chikmagalur,Kadur APMC
Karnataka,Chikmagalur,Koppa APMC
Karnataka,Chikmagalur,Moodigere APMC
Karnataka,Chikmagalur,Sringeri APMC
Karnataka,Chikmagalur,Tarikere APMC
Karnataka,Chitradurga,Challakere APMC
Karnataka,Chitradurga,Chitradurga APMC
Karnataka,Chitradurga,Hiriyur APMC
Karnataka,Chitradurga,Holalkere APMC
Karnataka,Chitradurga,Hosadurga APMC
Karnataka,Chitradurga,Rampura APMC
Karnataka,Davangere,Channagiri APMC
Karnataka,Davangere,Davangere APMC
Karnataka,Davangere,Harappana Halli APMC
Karnataka,Davangere,Harihara APMC
Karnataka,Davangere,Honnali APMC
Karnataka,Davangere,Jagalur APMC
Karnataka,Dharwad,Annigeri APMC
Karnataka,Dharwad,Dharwar APMC
Karnataka,Dharwad,Hubli (Amaragol) APMC
Karnataka,Dharwad,Kalagategi APMC
Karnataka,Dharwad,Kundagol APMC
Karnataka,Gadag,Gadag APMC
Karnataka,Gadag,Laxmeshwar APMC
Karnataka,Gadag,Mundaragi APMC
Karnataka,Gadag,Nargunda APMC
Karnataka,Gadag,Rona APMC
Karnataka,Hassan,Arakalgud APMC
Karnataka,Hassan,Arasikere APMC
Karnataka,Hassan,Belur APMC
Karnataka,Hassan,Channarayapatna APMC
Karnataka,Hassan,Hassan APMC
Karnataka,Hassan,Holenarsipura APMC
Karnataka,Hassan,Sakaleshpura APMC
Karnataka,Haveri,Byadagi APMC
Karnataka,Haveri,Hanagal APMC
Karnataka,Haveri,Haveri APMC
Karnataka,Haveri,Hirekerur APMC
Karnataka,Haveri,Ranebennur APMC
Karnataka,Haveri,Savanur APMC
Karnataka,Haveri,Shiggauv APMC
Karnataka,Kalburgi,Alanda APMC
Karnataka,Kalburgi,Chincholi APMC
