date,district,market,commodity,variety,min_price,max_price,modal_price
2023-02-13,Ahmednagar,Shevgaon,Onion,Other,150,300,300.0
2023-02-13,Satara,Karad,Onion,Other,500,1300,1300.0
2023-02-13,Nashik,Chandvad,Onion,Red,211,1087,600.0
2023-02-13,Jalgaon,Jalgaon,Onion,Red,400,850,625.0
2023-02-13,Nashik,Nampur,Onion,Red,100,1130,900.0
2023-02-13,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,300,1050,650.0
2023-02-13,Sholapur,Mangal Wedha,Onion,Other,200,1400,1040.0
2023-02-13,Sholapur,Solapur,Onion,Red,100,1600,850.0
2023-02-13,Pune,Indapur,Onion,Red,15,1050,800.0
2023-02-13,Nagpur,Nagpur,Onion,White,800,1400,1250.0
2023-02-13,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,300,1000,700.0
2023-02-13,Satara,Vai,Onion,Local,1200,1700,1500.0
2023-02-13,Ahmednagar,Shrigonda,Onion,Other,300,1100,900.0
2023-02-13,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,150,850,500.0
2023-02-13,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,300,1500,900.0
2023-02-13,Ahmednagar,Sangamner,Onion,Red,500,1400,950.0
2023-02-13,Nashik,Sinner,Onion,Red,100,885,650.0
2023-02-13,Dhule,Sakri,Onion,Red,505,850,800.0
2023-02-13,Dhule,Dhule,Onion,Red,100,1060,750.0
2023-02-13,Ahmednagar,Rahuri(Vambori),Onion,Red,100,1300,800.0
2023-02-13,Satara,Lonand,Onion,Other,400,1200,1050.0
2023-02-13,Nashik,Lasalgaon(Niphad),Onion,Red,500,900,750.0
2023-02-13,Sholapur,Kurdwadi(Modnimb),Onion,Red,150,1126,700.0
2023-02-13,Satara,Satara,Onion,Other,1000,1500,1250.0
2023-02-13,Nashik,Lasalgaon,Onion,Red,400,1284,851.0
2023-02-13,Nagpur,Nagpur,Onion,Red,800,1300,1175.0
2023-02-13,Nashik,Satana,Onion,Red,150,1195,750.0
2023-02-13,Ahmednagar,Newasa(Ghodegaon),Onion,Red,500,1200,1000.0
2023-02-13,Nashik,Dindori(Vani),Onion,Red,600,1352,1025.0
2023-02-13,Ahmednagar,Shevgaon,Onion,2nd Sort,400,700,700.0
2023-02-13,Raigad,Karjat(Raigad),Onion,1st Sort,200,1100,700.0
2023-02-13,Chattrapati Sambhajinagar,Paithan,Onion,Red,450,1000,750.0
2023-02-13,Pune,Junnar(Narayangaon),Onion,Other,500,1250,800.0
2023-02-13,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,1000,1800,1400.0
2023-02-13,Nashik,Lasalgaon(Vinchur),Onion,Red,350,1238,830.0
2023-02-13,Mumbai,Vashi New Mumbai,Onion,Other,900,1300,1100.0
2023-02-13,Pune,Pune(Manjri),Onion,Local,800,1300,1100.0
2023-02-13,Nashik,Nasik,Onion,Pole,500,1151,800.0
2023-02-14,Dhule,Dhule,Onion,Red,150,900,710.0
2023-02-14,Sholapur,Pandharpur,Onion,Red,200,1600,1000.0
2023-02-14,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,300,1125,660.0
2023-02-14,Ahmednagar,Pathardi,Onion,Red,200,1200,900.0
2023-02-14,Nashik,Devala,Onion,Red,160,940,750.0
2023-02-14,Ahmednagar,Ahmednagar,Onion,Other,800,1100,950.0
2023-02-14,Mumbai,Vashi New Mumbai,Onion,Other,900,1400,1150.0
2023-02-14,Jalgaon,Jalgaon,Onion,Red,375,865,625.0
2023-02-14,Ahmednagar,Shrigonda,Onion,Other,400,1100,900.0
2023-02-14,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,250,900,750.0
2023-02-14,Raigad,Karjat(Raigad),Onion,1st Sort,200,1200,700.0
2023-02-14,Nashik,Lasalgaon(Niphad),Onion,Red,400,861,700.0
2023-02-14,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,300,1400,850.0
2023-02-14,Satara,Satara,Onion,Other,1000,1500,1250.0
2023-02-14,Nashik,Sinner,Onion,Red,100,950,675.0
2023-02-14,Pune,Khed(Chakan),Onion,Other,1000,1400,1200.0
2023-02-14,Pune,Pune(Manjri),Onion,Local,800,1300,1100.0
2023-02-14,Nashik,Umrane,Onion,Red,551,1050,800.0
2023-02-14,Nashik,Sinner,Onion,Other,100,950,675.0
2023-02-14,Ahmednagar,Kopargaon,Onion,Red,500,901,700.0
2023-02-14,Nashik,Nampur,Onion,Red,100,1100,900.0
2023-02-14,Nashik,Pimpalgaon,Onion,Pole,250,1301,700.0
2023-02-14,Pune,Pune(Khadiki),Onion,Local,700,1200,950.0
2023-02-14,Nagpur,Kamthi,Onion,Local,1400,1800,1600.0
2023-02-14,Pune,Junnar(Narayangaon),Onion,Other,500,1300,800.0
2023-02-14,Sholapur,Solapur,Onion,Red,100,1500,800.0
2023-02-14,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,225,850,538.0
2023-02-14,Chandrapur,Chandrapur(Ganjwad),Onion,Other,1200,1700,1500.0
2023-02-14,Pune,Pune(Moshi),Onion,Local,300,1000,650.0
2023-02-14,Nashik,Nasik,Onion,Pole,451,1051,800.0
2023-02-14,Satara,Vai,Onion,Local,1200,1700,1450.0
2023-02-14,Nashik,Satana,Onion,Red,150,1055,700.0
2023-02-14,Ahmednagar,Rahata,Onion,Other,200,1100,750.0
2023-02-14,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,500,1050,800.0
2023-02-14,Jalgaon,Bhusaval,Onion,Red,800,800,800.0
2023-02-14,Satara,Phaltan,Onion,Hybrid,300,1401,900.0
2023-02-14,Kolhapur,Kolhapur,Onion,Other,500,1200,800.0
2023-02-14,Pune,Junnar(Alephata),Onion,Other,500,1300,850.0
2023-02-14,Buldhana,Malkapur,Onion,Local,450,711,600.0
2023-02-14,Nashik,Nandgaon,Onion,Red,100,890,600.0
2023-02-14,Nashik,Dindori(Vani),Onion,Red,600,1196,911.0
2023-02-14,Nagpur,Nagpur,Onion,Red,800,1300,1175.0
2023-02-14,Ahmednagar,Rahuri,Onion,Other,100,1100,600.0
2023-02-14,Nagpur,Nagpur,Onion,White,800,1400,1175.0
2023-02-14,Satara,Karad,Onion,Other,500,1300,1300.0
2023-02-14,Sholapur,Akluj,Onion,Red,200,1300,900.0
2023-02-14,Nashik,Lasalgaon(Vinchur),Onion,Red,350,1263,800.0
2023-02-14,Ahmednagar,Sangamner,Onion,Red,500,1186,843.0
2023-02-14,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,1000,1600,1300.0
2023-02-14,Jalgaon,Yawal,Onion,Red,1030,2010,1710.0
2023-02-14,Pune,Pune(Pimpri),Onion,Local,600,1200,900.0
2023-02-14,Nashik,Lasalgaon,Onion,Other,500,1297,800.0
2023-02-14,Nashik,Chandvad,Onion,Red,300,991,620.0
2023-02-14,Nashik,Kalvan,Onion,Red,150,1030,801.0
2023-02-14,Pune,Manchar,Onion,Other,600,1310,955.0
2023-02-14,Pune,Pune,Onion,Local,400,1200,800.0
2023-02-14,Nashik,Lasalgaon,Onion,Red,451,1297,780.0
2023-02-14,Nashik,Manmad,Onion,Red,300,956,750.0
2023-02-15,Pune,Pune(Manjri),Onion,Local,800,1300,1100.0
2023-02-15,Jalgaon,Jalgaon,Onion,Red,300,852,575.0
2023-02-15,Nashik,Nasik,Onion,Other,351,1001,700.0
2023-02-15,Jalgaon,Yawal,Onion,Red,1030,2010,1700.0
2023-02-15,Nagpur,Nagpur,Onion,White,800,1300,1175.0
2023-02-15,Ahmednagar,Kopargaon,Onion,Red,300,825,725.0
2023-02-15,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,200,1200,700.0
2023-02-15,Pune,Khed(Chakan),Onion,Other,1000,1300,1150.0
2023-02-15,Nashik,Chandvad,Onion,Red,300,1072,650.0
2023-02-15,Chandrapur,Chandrapur(Ganjwad),Onion,White,1200,1500,1400.0
2023-02-15,Sholapur,Akluj,Onion,Red,200,1300,900.0
2023-02-15,Nashik,Umrane,Onion,Red,510,1100,850.0
2023-02-15,Nashik,Lasalgaon(Vinchur),Onion,Red,400,1239,700.0
2023-02-15,Dhule,Dhule,Onion,Red,100,920,720.0
2023-02-15,Nagpur,Nagpur,Onion,Red,800,1200,1100.0
2023-02-15,Dhule,Sakri,Onion,Red,300,800,550.0
2023-02-15,Nashik,Yeola,Onion,Red,200,912,600.0
2023-02-15,Jalgaon,Bhusaval,Onion,Red,1000,1000,1000.0
2023-02-15,Nashik,Dindori(Vani),Onion,Red,551,1441,1150.0
2023-02-15,Pune,Pune(Pimpri),Onion,Local,1200,1300,1250.0
2023-02-15,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,450,800,675.0
2023-02-15,Nashik,Satana,Onion,Red,175,1000,700.0
2023-02-15,Nashik,Pimpalgaon,Onion,Pole,300,1229,700.0
2023-02-15,Pune,Indapur,Onion,Red,150,1200,900.0
2023-02-15,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,350,1125,620.0
2023-02-15,Ahmednagar,Parner,Onion,Red,200,1200,900.0
2023-02-15,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,1000,1600,1300.0
2023-02-15,Mumbai,Vashi New Mumbai,Onion,Other,800,1300,1050.0
2023-02-15,Nashik,Lasalgaon,Onion,Red,400,1221,700.0
2023-02-15,Pune,Junnar(Narayangaon),Onion,Other,1000,1200,1100.0
2023-02-15,Kolhapur,Kolhapur,Onion,Other,500,1300,800.0
2023-02-15,Nashik,Manmad,Onion,Red,300,960,750.0
2023-02-15,Nashik,Lasalgaon(Niphad),Onion,Red,451,875,750.0
2023-02-15,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,200,900,750.0
2023-02-15,Nashik,Nandgaon,Onion,Red,100,871,575.0
2023-02-15,Nashik,Devala,Onion,Red,140,940,750.0
2023-02-15,Sholapur,Solapur,Onion,Red,100,1450,700.0
2023-02-15,Pune,Pune,Onion,Local,500,1200,850.0
2023-02-15,Ahmednagar,Newasa(Ghodegaon),Onion,Red,500,1100,800.0
2023-02-15,Satara,Satara,Onion,Other,1000,1500,1250.0
2023-02-15,Sholapur,Mangal Wedha,Onion,Other,150,1500,1030.0
2023-02-15,Ahmednagar,Sangamner,Onion,Red,500,1251,875.0
2023-02-15,Satara,Vai,Onion,Local,800,1600,1250.0
2023-02-15,Nagpur,Kamthi,Onion,Local,1400,1800,1600.0
2023-02-15,Raigad,Karjat(Raigad),Onion,1st Sort,200,1200,700.0
2023-02-15,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,200,900,550.0
2023-02-15,Ahmednagar,Shrigonda,Onion,Other,300,1100,800.0
2023-02-16,Nashik,Devala,Onion,Red,200,1000,750.0
2023-02-16,Nagpur,Nagpur,Onion,White,700,1300,1150.0
2023-02-16,Nashik,Satana,Onion,Red,180,905,665.0
2023-02-16,Nashik,Nasik,Onion,Pole,300,850,600.0
2023-02-16,Pune,Junnar(Otur),Onion,Other,700,1310,1000.0
2023-02-16,Pune,Junnar(Narayangaon),Onion,Other,500,1250,900.0
2023-02-16,Dhule,Sakri,Onion,Red,300,800,600.0
2023-02-16,Raigad,Pen,Onion,Red,2400,2600,2400.0
2023-02-16,Jalgaon,Yawal,Onion,Red,1030,2010,1700.0
2023-02-16,Nashik,Manmad,Onion,Red,100,895,650.0
2023-02-16,Nashik,Lasalgaon(Vinchur),Onion,Red,400,1152,700.0
2023-02-16,Pune,Pune(Moshi),Onion,Local,300,1000,650.0
2023-02-16,Sholapur,Kurdwadi(Modnimb),Onion,Red,100,960,550.0
2023-02-16,Dhule,Dhule,Onion,Red,150,750,580.0
2023-02-16,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,300,1155,625.0
2023-02-16,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,415,800,650.0
2023-02-16,Kolhapur,Kolhapur,Onion,Other,500,1400,900.0
2023-02-16,Pune,Pune(Pimpri),Onion,Local,500,1200,850.0
2023-02-16,Mumbai,Vashi New Mumbai,Onion,Other,700,1300,1000.0
2023-02-16,Nagpur,Kamthi,Onion,Local,1400,1800,1600.0
2023-02-16,Nashik,Sinner,Onion,Red,100,821,575.0
2023-02-16,Ahmednagar,Sangamner,Onion,Red,500,1111,805.0
2023-02-16,Pune,Khed(Chakan),Onion,Other,700,1100,900.0
2023-02-16,Satara,Lonand,Onion,Other,350,1120,1000.0
2023-02-16,Nashik,Chandvad,Onion,Red,200,1100,650.0
2023-02-16,Sholapur,Pandharpur,Onion,Red,200,1250,800.0
2023-02-16,Ahmednagar,Shrigonda,Onion,Other,300,1000,700.0
2023-02-16,Ahmednagar,Rahuri(Vambori),Onion,Red,100,1000,600.0
2023-02-16,Ahmednagar,Shevgaon,Onion,2nd Sort,300,600,600.0
2023-02-16,Nagpur,Ramtek,Onion,Other,1800,2000,1900.0
2023-02-16,Sholapur,Solapur,Onion,Red,100,1350,700.0
2023-02-16,Nashik,Kalvan,Onion,Red,150,915,700.0
2023-02-16,Pune,Pune,Onion,Local,400,1200,800.0
2023-02-16,Nashik,Yeola,Onion,Red,100,853,550.0
2023-02-16,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,200,1300,750.0
2023-02-16,Nashik,Lasalgaon,Onion,Red,400,1291,700.0
2023-02-16,Pune,Pune(Manjri),Onion,Local,800,1300,1100.0
2023-02-16,Pune,Pune(Khadiki),Onion,Local,1000,1400,1200.0
2023-02-16,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,125,1000,563.0
2023-02-16,Raigad,Karjat(Raigad),Onion,1st Sort,200,950,550.0
2023-02-16,Nagpur,Nagpur,Onion,Red,700,1300,1150.0
2023-02-16,Nashik,Umrane,Onion,Red,501,1140,855.0
2023-02-16,Pune,Manchar,Onion,Other,800,1250,1025.0
2023-02-16,Satara,Satara,Onion,Other,1000,1500,1250.0
2023-02-16,Ahmednagar,Shevgaon,Onion,1st Sort,650,900,900.0
2023-02-16,Jalgaon,Bhusaval,Onion,Red,500,500,500.0
2023-02-16,Nashik,Lasalgaon(Niphad),Onion,Red,500,820,700.0
2023-02-16,Ahmednagar,Kopargaon,Onion,Red,300,726,650.0
2023-02-16,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,300,900,750.0
2023-02-16,Ahmednagar,Shevgaon,Onion,Other,100,200,200.0
2023-02-16,Nashik,Pimpalgaon,Onion,Pole,300,1199,675.0
2023-02-16,Nashik,Dindori(Vani),Onion,Red,600,1395,1100.0
2023-02-17,Pune,Pune,Onion,Local,400,1200,800.0
2023-02-17,Nashik,Yeola,Onion,Red,150,827,550.0
2023-02-17,Sholapur,Akluj,Onion,Red,300,1200,800.0
2023-02-17,Pune,Pune(Pimpri),Onion,Local,1000,1000,1000.0
2023-02-17,Pune,Pune(Khadiki),Onion,Local,800,1200,1000.0
2023-02-17,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,300,845,700.0
2023-02-17,Pune,Pune(Manjri),Onion,Local,800,1300,1100.0
2023-02-17,Kolhapur,Kolhapur,Onion,Other,500,1300,900.0
2023-02-17,Mumbai,Vashi New Mumbai,Onion,Other,700,1200,950.0
2023-02-17,Nashik,Chandvad,Onion,Red,200,1171,500.0
2023-02-17,Nashik,Lasalgaon(Vinchur),Onion,Red,400,1201,650.0
2023-02-17,Nashik,Lasalgaon(Niphad),Onion,Red,300,741,620.0
2023-02-17,Ahmednagar,Sangamner,Onion,Red,500,1000,750.0
2023-02-17,Nashik,Manmad,Onion,Red,100,951,700.0
2023-02-17,Nashik,Kalvan,Onion,Red,150,875,650.0
2023-02-17,Nashik,Nasik,Onion,Pole,325,875,650.0
2023-02-17,Sholapur,Mangal Wedha,Onion,Other,100,1510,1000.0
2023-02-17,Nashik,Lasalgaon,Onion,Red,400,1226,675.0
2023-02-17,Sholapur,Solapur,Onion,Red,100,1440,650.0
2023-02-17,Chattrapati Sambhajinagar,Paithan,Onion,Red,350,900,750.0
2023-02-17,Dhule,Sakri,Onion,Red,300,800,550.0
2023-02-17,Jalgaon,Bhusaval,Onion,Red,800,800,800.0
2023-02-17,Pune,Junnar(Narayangaon),Onion,Other,300,1250,800.0
2023-02-17,Jalgaon,Jalgaon,Onion,Red,300,750,500.0
2023-02-17,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,300,925,570.0
2023-02-17,Pune,Pune(Moshi),Onion,Local,300,1000,650.0
2023-02-17,Ahmednagar,Rahuri,Onion,Red,100,1050,575.0
2023-02-17,Nashik,Satana,Onion,Red,200,960,685.0
2023-02-17,Ahmednagar,Rahata,Onion,Red,200,1150,800.0
2023-02-17,Ahmednagar,Kopargaon,Onion,Red,300,704,650.0
2023-02-17,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,200,1300,750.0
2023-02-17,Nagpur,Kamthi,Onion,Local,1400,1800,1600.0
2023-02-17,Nashik,Pimpalgaon,Onion,Pole,300,1275,725.0
2023-02-17,Ahmednagar,Parner,Onion,Red,200,1105,800.0
2023-02-17,Pune,Khed(Chakan),Onion,Other,900,1200,1000.0
2023-02-17,Nashik,Devala,Onion,Red,150,905,725.0
2023-02-17,Pune,Indapur,Onion,Red,200,1005,800.0
2023-02-17,Pune,Junnar(Alephata),Onion,Other,400,1300,800.0
2023-02-18,Pune,Junnar,Onion,Other,700,1200,1000.0
2023-02-18,Pune,Pune(Manjri),Onion,Local,800,1300,1100.0
2023-02-18,Nagpur,Nagpur,Onion,Red,700,1200,1150.0
2023-02-18,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,250,900,525.0
2023-02-18,Raigad,Karjat(Raigad),Onion,1st Sort,100,850,500.0
2023-02-18,Pune,Pune(Moshi),Onion,Local,300,1000,650.0
2023-02-18,Pune,Pune(Khadiki),Onion,Local,800,1200,1000.0
2023-02-18,Kolhapur,Kolhapur,Onion,Other,500,1500,1000.0
2023-02-18,Sholapur,Pandharpur,Onion,Red,200,1250,900.0
2023-02-18,Satara,Satara,Onion,Other,1000,1300,1150.0
2023-02-18,Pune,Junnar(Narayangaon),Onion,Other,300,1200,800.0
2023-02-18,Chandrapur,Chandrapur(Ganjwad),Onion,White,1200,1500,1300.0
2023-02-18,Pune,Khed(Chakan),Onion,Other,900,1300,1100.0
2023-02-18,Pune,Pune(Pimpri),Onion,Local,800,1200,1000.0
2023-02-18,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,100,700,400.0
2023-02-18,Nagpur,Nagpur,Onion,White,700,1100,1075.0
2023-02-18,Ahmednagar,Rahuri(Vambori),Onion,Red,100,1000,600.0
2023-02-18,Nashik,Lasalgaon(Niphad),Onion,Red,305,760,621.0
2023-02-18,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,200,1200,700.0
2023-02-18,Ahmednagar,Jamkhed,Onion,Local,100,1100,600.0
2023-02-18,Jalgaon,Bhusaval,Onion,Red,1000,1000,1000.0
2023-02-18,Ahmednagar,Newasa(Ghodegaon),Onion,Red,300,1000,800.0
2023-02-18,Nashik,Lasalgaon(Vinchur),Onion,Red,400,1161,675.0
2023-02-18,Jalgaon,Yawal,Onion,Red,1000,1960,1650.0
2023-02-19,Ahmednagar,Parner,Onion,Red,200,1100,775.0
2023-02-19,Ahmednagar,Rahuri,Onion,Red,100,900,500.0
2023-02-19,Ahmednagar,Rahata,Onion,Other,200,900,650.0
2023-02-19,Pune,Pune(Pimpri),Onion,Local,600,1200,900.0
2023-02-19,Pune,Khed(Chakan),Onion,Other,800,1200,1000.0
2023-02-19,Ahmednagar,Ahmednagar,Onion,Other,500,1050,800.0
2023-02-19,Pune,Junnar(Otur),Onion,Other,500,1310,1000.0
2023-02-19,Satara,Satara,Onion,Other,1000,1800,1400.0
2023-02-19,Satara,Karad,Onion,Other,800,1300,1300.0
2023-02-19,Pune,Pune(Moshi),Onion,Local,500,800,650.0
2023-02-19,Sholapur,Akluj,Onion,Red,300,1200,700.0
2023-02-19,Nagpur,Ramtek,Onion,Other,1800,2000,1900.0
2023-02-19,Ahmednagar,Pathardi,Onion,Red,200,1200,900.0
2023-02-19,Pune,Manchar,Onion,Other,700,1250,975.0
2023-02-19,Ahmednagar,Shrigonda,Onion,Other,100,900,600.0
2023-02-19,Pune,Pune,Onion,Local,400,1100,750.0
2023-02-19,Jalgaon,Bhusaval,Onion,Red,1000,1000,1000.0
2023-02-19,Pune,Pune(Manjri),Onion,Local,800,1300,1100.0
2023-02-19,Jalgaon,Yawal,Onion,Red,1000,1930,1650.0
2023-02-19,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,150,650,400.0
2023-02-19,Pune,Pune(Khadiki),Onion,Local,800,1200,1000.0
2023-02-19,Chandrapur,Chandrapur(Ganjwad),Onion,White,1200,1600,1400.0
2023-02-19,Pune,Junnar(Alephata),Onion,Other,400,1250,900.0
2023-02-20,Satara,Karad,Onion,Other,500,1500,1500.0
2023-02-20,Jalgaon,Jalgaon,Onion,Red,311,777,615.0
2023-02-20,Ahmednagar,Shrigonda,Onion,Other,100,900,600.0
2023-02-20,Pune,Pune(Pimpri),Onion,Local,800,1000,900.0
2023-02-20,Pune,Pune(Manjri),Onion,Local,800,1300,1100.0
2023-02-20,Sholapur,Solapur,Onion,Red,100,1325,600.0
2023-02-20,Nashik,Pimpalgaon,Onion,Pole,350,1250,701.0
2023-02-20,Pune,Junnar(Narayangaon),Onion,Other,500,1300,1000.0
2023-02-20,Nashik,Manmad,Onion,Red,100,799,550.0
2023-02-20,Nagpur,Nagpur,Onion,Red,700,1000,925.0
2023-02-20,Ahmednagar,Newasa(Ghodegaon),Onion,Red,300,1000,700.0
2023-02-20,Pune,Pune(Khadiki),Onion,Local,800,1200,1000.0
2023-02-20,Nashik,Lasalgaon(Niphad),Onion,Red,500,778,650.0
2023-02-20,Satara,Satara,Onion,Other,1000,1300,1150.0
2023-02-20,Sholapur,Mangal Wedha,Onion,Other,100,1010,800.0
2023-02-20,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,200,675,438.0
2023-02-20,Raigad,Pen,Onion,Red,2400,2600,2400.0
2023-02-20,Kolhapur,Kolhapur,Onion,Other,400,1300,800.0
2023-02-20,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,405,810,575.0
2023-02-20,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,100,800,650.0
2023-02-20,Nashik,Lasalgaon,Onion,Red,400,1156,701.0
2023-02-20,Raigad,Karjat(Raigad),Onion,1st Sort,100,850,500.0
2023-02-20,Nashik,Yeola,Onion,Red,200,851,600.0
2023-02-20,Satara,Lonand,Onion,Other,350,1200,1025.0
2023-02-20,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,1000,1500,1250.0
2023-02-20,Nashik,Lasalgaon(Vinchur),Onion,Red,400,1111,700.0
2023-02-20,Mumbai,Vashi New Mumbai,Onion,Other,600,1300,950.0
2023-02-20,Nashik,Nasik,Onion,Pole,451,1001,750.0
2023-02-20,Dhule,Dhule,Onion,Red,150,900,600.0
2023-02-20,Pune,Pune(Moshi),Onion,Local,200,8000,500.0
2023-02-20,Nagpur,Nagpur,Onion,White,700,1000,925.0
2023-02-20,Ahmednagar,Ahmednagar,Onion,Other,500,1100,900.0
2023-02-20,Ahmednagar,Rahuri(Vambori),Onion,Red,100,1100,600.0
2023-02-20,Dhule,Sakri,Onion,Red,300,710,550.0
2023-02-20,Nashik,Kalvan,Onion,Red,150,840,650.0
2023-02-20,Jalgaon,Yawal,Onion,Red,1000,1930,1650.0
2023-02-20,Pune,Pune,Onion,Local,400,1100,750.0
2023-02-20,Nashik,Nandgaon,Onion,Red,100,691,500.0
2023-02-20,Ahmednagar,Sangamner,Onion,Red,500,1111,805.0
2023-02-20,Chandrapur,Chandrapur(Ganjwad),Onion,White,1200,1600,1400.0
2023-02-20,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,200,1200,700.0
2023-02-20,Nashik,Nampur,Onion,Red,100,830,600.0
2023-02-21,Nashik,Devala,Onion,Red,150,810,675.0
2023-02-21,Kolhapur,Kolhapur,Onion,Other,400,1200,800.0
2023-02-21,Pune,Khed(Chakan),Onion,Other,800,1200,1000.0
2023-02-21,Sholapur,Solapur,Onion,Red,100,1500,600.0
2023-02-21,Pune,Pune(Manjri),Onion,Local,800,1100,900.0
2023-02-21,Buldhana,Malkapur,Onion,Local,600,765,700.0
2023-02-21,Nagpur,Nagpur,Onion,Red,700,1100,1000.0
2023-02-21,Satara,Karad,Onion,Other,500,1500,1500.0
2023-02-21,Nashik,Manmad,Onion,Red,100,883,575.0
2023-02-21,Sholapur,Kurdwadi(Modnimb),Onion,Red,100,811,400.0
2023-02-21,Ahmednagar,Kopargaon,Onion,Red,400,800,650.0
2023-02-21,Nashik,Lasalgaon,Onion,Red,400,1172,680.0
2023-02-21,Pune,Junnar(Narayangaon),Onion,Other,300,1250,800.0
2023-02-21,Satara,Vai,Onion,Local,800,1600,1200.0
2023-02-21,Nashik,Pimpalgaon,Onion,Pole,300,1239,680.0
2023-02-21,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,200,1200,700.0
2023-02-21,Nashik,Lasalgaon(Vinchur),Onion,Red,400,1141,675.0
2023-02-21,Satara,Satara,Onion,Other,1000,1300,1150.0
2023-02-21,Nashik,Satana,Onion,Red,130,875,625.0
2023-02-21,Nandurbar,Navapur,Onion,Other,700,800,715.0
2023-02-21,Nagpur,Kamthi,Onion,Local,1200,1600,1400.0
2023-02-21,Nagpur,Nagpur,Onion,White,700,1000,925.0
2023-02-21,Dhule,Dhule,Onion,Red,150,810,630.0
2023-02-21,Ahmednagar,Rahuri,Onion,Other,100,900,500.0
2023-02-21,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,225,550,388.0
2023-02-21,Pune,Junnar(Alephata),Onion,Other,400,1250,900.0
2023-02-21,Pune,Pune,Onion,Local,400,1100,750.0
2023-02-21,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,1000,1300,1150.0
2023-02-21,Ahmednagar,Pathardi,Onion,Red,200,1200,900.0
2023-02-21,Nashik,Nandgaon,Onion,Red,100,701,475.0
2023-02-21,Nashik,Dindori(Vani),Onion,Red,551,1333,1025.0
2023-02-21,Mumbai,Vashi New Mumbai,Onion,Other,700,1300,1000.0
2023-02-21,Nashik,Umrane,Onion,Red,351,811,500.0
2023-02-21,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,250,1000,530.0
2023-02-21,Pune,Manchar,Onion,Other,700,1400,1050.0
2023-02-21,Nashik,Nasik,Onion,Pole,351,851,750.0
2023-02-21,Nashik,Kalvan,Onion,Red,150,850,625.0
2023-02-21,Ahmednagar,Jamkhed,Onion,Local,100,1100,600.0
2023-02-21,Ahmednagar,Rahata,Onion,Other,150,850,600.0
2023-02-21,Nashik,Sinner,Onion,Other,100,701,500.0
2023-02-21,Pune,Pune(Pimpri),Onion,Local,800,1000,900.0
2023-02-21,Dhule,Sakri,Onion,Red,300,800,600.0
2023-02-21,Pune,Pune(Moshi),Onion,Local,800,1200,1000.0
2023-02-21,Raigad,Karjat(Raigad),Onion,1st Sort,100,800,500.0
2023-02-21,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,200,850,600.0
2023-02-21,Nashik,Lasalgaon(Niphad),Onion,Red,400,785,621.0
2023-02-21,Jalgaon,Yawal,Onion,Red,950,1720,1410.0
2023-02-21,Jalgaon,Bhusaval,Onion,Red,1000,1000,1000.0
2023-02-21,Jalgaon,Jalgaon,Onion,Red,300,750,600.0
2023-02-21,Pune,Pune(Khadiki),Onion,Local,800,1200,1000.0
2023-02-21,Ahmednagar,Shrigonda,Onion,Other,100,700,500.0
